id,connector_id,resource_kind,external_id,name,description,selected,last_sync_at,node_count,meta,created_at,updated_at
725d3df7-0952-4a59-9e72-842d907ed696,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/vowayage_mobile,ldbtech/vowayage_mobile,Mobile Dev for Vowayage - SwiftUI,false,,0,{},2026-05-24 15:54:12.234438-04:00,2026-05-24 22:58:02.712190-04:00
68dbb40f-378d-44cf-9f90-eb148b40fd1d,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/restaurant_caller_agent_twilio,ldbtech/restaurant_caller_agent_twilio,,false,,0,{},2026-05-24 15:54:12.247539-04:00,2026-05-24 22:58:02.712190-04:00
78d942aa-5a62-4067-92bd-e96959488875,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/vowayage.com,ldbtech/vowayage.com,,false,,0,{},2026-05-24 15:54:12.262520-04:00,2026-05-24 22:58:02.712190-04:00
ef895f6b-01b7-431a-a2f6-5f02e05c4d41,d01f9c88-b44c-441a-b5d6-d6060a565d9d,notion_page,36689345584e80f0b180c06dfa95f5b4,Welcome to Notion,,false,,0,{},2026-05-23 20:51:29.596023-04:00,2026-05-23 20:51:42.422620-04:00
1e488b77-5181-4c7a-b553-dcfe70f864d4,d01f9c88-b44c-441a-b5d6-d6060a565d9d,notion_page,36689345584e8027b04ad88f55078bfc,Example sub-page,,false,,0,{},2026-05-23 20:51:29.610012-04:00,2026-05-23 20:51:42.422620-04:00
d660dccd-396f-4375-abe1-9a5f2961b3dd,d01f9c88-b44c-441a-b5d6-d6060a565d9d,notion_page,36689345584e809f8206e196447acfcd,Page 36689345,,true,,0,{},2026-05-23 20:51:29.631118-04:00,2026-05-23 20:51:42.422620-04:00
1953203e-cbd3-4ba0-b509-1abec93d53be,d01f9c88-b44c-441a-b5d6-d6060a565d9d,notion_page,36689345584e80608b11f8121319885e,Page 36689345,,true,2026-05-23 20:51:43.597949-04:00,1,{},2026-05-23 20:51:29.620302-04:00,2026-05-23 20:51:43.597949-04:00
42c905da-877f-4d4d-8bb5-e31e385d836e,d01f9c88-b44c-441a-b5d6-d6060a565d9d,notion_page,36689345584e80eb87ebdf42f70b1758,Page 36689345,,true,2026-05-23 20:51:44.096766-04:00,1,{},2026-05-23 20:51:29.641256-04:00,2026-05-23 20:51:44.096766-04:00
73159f86-d3a0-41e4-b623-28ad502f2bf0,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/unit1,ldbtech/unit1,,false,,0,{},2026-05-23 12:50:17.306721-04:00,2026-05-23 22:15:32.791447-04:00
91ea15c8-c65a-47d5-8ecb-5a19a5da3c68,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/prework-repo,ldbtech/prework-repo,,false,,0,{},2026-05-23 12:50:17.308968-04:00,2026-05-23 22:15:32.791447-04:00
b52af81b-9f49-46be-a124-e146cba86733,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,TimOgden/Neural-Night-Vision,TimOgden/Neural-Night-Vision,HackBU 2019 Hackathon competition,false,,0,{},2026-05-23 12:50:17.311263-04:00,2026-05-23 22:15:32.791447-04:00
34050491-ecb3-457e-9333-7d223e55d7d7,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/Final-Lab-Assembly,ldbtech/Final-Lab-Assembly,Program has three parts using coprocessors to use Real Numbers.,false,,0,{},2026-05-23 12:50:17.313440-04:00,2026-05-23 22:15:32.791447-04:00
71113505-4177-4d5e-86ad-ebee707a691a,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/CSE446,ldbtech/CSE446,,false,,0,{},2026-05-19 14:42:09.484685-04:00,2026-05-19 15:52:12.677140-04:00
8897a9f6-846c-43d7-aa66-e9a0ebcd4af4,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/NLP_LSTM,ldbtech/NLP_LSTM,Simple NLP using LSTM Architecture to predict Google Stock market. ,false,,0,{},2026-05-19 14:42:09.487577-04:00,2026-05-19 15:52:12.677140-04:00
837bedf8-37f7-4280-be3c-a852e8343292,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/SPOTUB,ldbtech/SPOTUB,This project for CSE-442. Project about finding parking lot near by on campus. ,false,,0,{},2026-05-19 14:42:09.490532-04:00,2026-05-19 15:52:12.677140-04:00
e7bd11de-1fc6-4e10-9dfb-f5a3042dc9d4,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/Calculator-NoCondition,ldbtech/Calculator-NoCondition,,false,,0,{},2026-05-19 14:42:09.493158-04:00,2026-05-19 15:52:12.677140-04:00
0001d015-a574-4c5b-9185-9e3c5975f5a7,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/portfolio,ldbtech/portfolio,,false,,0,{},2026-05-19 14:42:09.495936-04:00,2026-05-19 15:52:12.677140-04:00
fbe171a3-d522-49a3-9485-e5b40fafdb0d,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/CryptoPriceReporter,ldbtech/CryptoPriceReporter,App to check crypto for more than 10 fiat currency conversion using real time api. ,false,,0,{},2026-05-19 14:42:09.498659-04:00,2026-05-19 15:52:12.677140-04:00
6469a09e-e252-43f9-8223-f930edb228e3,32c486c3-291f-468a-8e05-5b8691dfbe8c,github_repo,ldbtech/oop_lab1,ldbtech/oop_lab1,,false,,0,{},2026-05-19 14:42:09.501653-04:00,2026-05-19 15:52:12.677140-04:00
9dc46471-0b2c-4955-add9-42d40d7fd3e4,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/vowayage_backend,ldbtech/vowayage_backend,,true,2026-05-23 22:16:18.658092-04:00,102,{},2026-05-23 12:50:17.186361-04:00,2026-05-23 22:16:18.658092-04:00
dfbd1e3f-1bc9-446f-b5a0-24e969c1fb7f,856252af-b3d3-43e2-affc-be5669f3c076,notion_page,36689345584e800c9557f1cfe534ef72,Page 36689345,,false,,0,{},2026-05-24 15:53:56.483147-04:00,2026-05-24 15:53:56.483147-04:00
c506fb0d-b3d8-4863-83ed-dc935ddaa001,856252af-b3d3-43e2-affc-be5669f3c076,notion_page,36689345584e80608b11f8121319885e,Page 36689345,,false,,0,{},2026-05-24 15:53:56.505364-04:00,2026-05-24 15:53:56.505364-04:00
740a8d1d-d12d-4559-9e28-e6c17b42fd33,856252af-b3d3-43e2-affc-be5669f3c076,notion_page,36689345584e80ddb012efd04b32e680,Page 36689345,,false,,0,{},2026-05-24 15:53:56.525998-04:00,2026-05-24 15:53:56.525998-04:00
57f0d6da-72d1-4f41-bd25-29a7637ffd44,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/yelp_dt,ldbtech/yelp_dt,,false,,0,{},2026-05-24 15:54:12.275743-04:00,2026-05-24 22:58:02.712190-04:00
e6af56b4-49a8-4f18-9df7-17544027a486,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/varitas_backend,ldbtech/varitas_backend,,false,,0,{},2026-05-24 15:54:12.292848-04:00,2026-05-24 22:58:02.712190-04:00
522d1fc9-5de8-4169-86eb-d251fbde4714,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/SmartNeighbors,ldbtech/SmartNeighbors,"Create a platform that allows neighbors to share resources such as tools, equipment, and skills. This platform aims to foster community cooperation, reduce waste, and save costs by enabling users to borrow and lend items locally.",false,,0,{},2026-05-24 15:54:12.304534-04:00,2026-05-24 22:58:02.712190-04:00
14285fcf-bb2f-46a7-b5ac-8dd73b5962b8,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/fluvio-graph,ldbtech/fluvio-graph,Knowledge Graph for DE ,false,,0,{},2026-05-23 14:02:12.405355-04:00,2026-05-23 14:02:31.745008-04:00
a09b2aca-11cc-4f9a-b0b8-a84a471b74cf,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/frontend-netxtjs,ldbtech/frontend-netxtjs,,false,,0,{},2026-05-24 15:54:12.317161-04:00,2026-05-24 22:58:02.712190-04:00
1e25bc20-fe58-4fb0-8313-7cd4bfb84131,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/FlyMe,ldbtech/FlyMe,,false,,0,{},2026-05-24 15:54:12.326964-04:00,2026-05-24 22:58:02.712190-04:00
12d21f4b-784b-44b9-a09e-ac34f74adef9,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/EternaDwell,ldbtech/EternaDwell,Welcome to EternaDwell run by SkillMingle.com ,false,,0,{},2026-05-24 15:54:12.334837-04:00,2026-05-24 22:58:02.712190-04:00
7d37b605-6309-4481-9386-9c738149feae,d4a73a1d-dfc2-41dc-9f73-1716f0a70517,github_repo,ldbtech/vowayage_backend,ldbtech/vowayage_backend,,true,2026-05-24 22:58:44.715584-04:00,102,{},2026-05-24 15:54:12.216239-04:00,2026-05-24 22:58:44.715584-04:00
438e67d6-8482-4de1-8397-ddd55c008b21,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,team_members,team_members,Table team_members with 5 columns,true,2026-05-25 00:36:08.122732-04:00,2,{},2026-05-25 00:36:08.120160-04:00,2026-05-25 17:51:43.633539-04:00
bcc6c097-2242-49fb-a2bd-65637a1d496c,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,team_workflows,team_workflows,Table team_workflows with 8 columns,true,2026-05-25 00:36:08.127678-04:00,0,{},2026-05-25 00:36:08.125010-04:00,2026-05-25 17:51:43.633539-04:00
741d2fda-2084-40af-a1e0-a04fc64a146f,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,workspace_shares,workspace_shares,Table workspace_shares with 4 columns,true,2026-05-25 00:36:08.137050-04:00,0,{},2026-05-25 00:36:08.134394-04:00,2026-05-25 17:51:43.633539-04:00
fc642e36-e99b-45f5-971d-805f1c16a63a,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,company_invites,company_invites,Table company_invites with 9 columns,true,2026-05-25 00:36:08.146078-04:00,0,{},2026-05-25 00:36:08.144118-04:00,2026-05-25 17:51:43.633539-04:00
ea1b0b90-0abd-4137-a15a-1333554d15b7,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,teams,teams,Table teams with 6 columns,true,2026-05-25 00:36:08.150546-04:00,2,{},2026-05-25 00:36:08.148115-04:00,2026-05-25 17:51:43.633539-04:00
430c1fbd-c87c-4c01-a836-c112a4414358,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,users,users,Table users with 9 columns,true,2026-05-25 00:36:08.105070-04:00,16,{},2026-05-25 00:29:18.784476-04:00,2026-05-25 17:51:43.633539-04:00
da715ba5-966d-4185-a1fa-402b656acb3c,01e0c54d-1e4f-4efd-a9b6-fdf7cd559194,database_table,companies,companies,Table companies with 9 columns,true,2026-05-25 00:36:08.141683-04:00,4,{},2026-05-25 00:29:18.833977-04:00,2026-05-25 17:51:43.633539-04:00
e38453d9-f962-40dc-9177-4a996d0a7084,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/vowayage_mobile,ldbtech/vowayage_mobile,Mobile Dev for Vowayage - SwiftUI,false,,0,{},2026-05-23 12:50:17.128799-04:00,2026-05-23 22:15:32.791447-04:00
6705e2a6-5b4b-43ee-a86a-971913eacb51,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/vowayage-backend2.0,ldbtech/vowayage-backend2.0,,false,,0,{},2026-05-23 14:02:12.421325-04:00,2026-05-23 14:02:31.745008-04:00
9db856f6-12ee-414b-b48c-458dbbbd22f9,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/learnings,ldbtech/learnings,Learning new tech,false,,0,{},2026-05-23 14:02:12.436629-04:00,2026-05-23 14:02:31.745008-04:00
ca9c14b4-7122-41eb-8970-5f8eb6e53fe1,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/restaurant_caller_agent_twilio,ldbtech/restaurant_caller_agent_twilio,,false,,0,{},2026-05-23 14:02:12.451655-04:00,2026-05-23 14:02:31.745008-04:00
baf88335-e5f5-498d-8e5c-b06d6f0f708a,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/vowayage_backend,ldbtech/vowayage_backend,,false,,0,{},2026-05-23 14:02:12.467613-04:00,2026-05-23 14:02:31.745008-04:00
5e01171b-48ad-440c-b2d9-1391820e6c72,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/vowayage.com,ldbtech/vowayage.com,,false,,0,{},2026-05-23 14:02:12.475629-04:00,2026-05-23 14:02:31.745008-04:00
369d7c89-a7b4-438b-a153-d991ac1ca398,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/traveling_app,ldbtech/traveling_app,,false,,0,{},2026-05-23 14:02:12.482694-04:00,2026-05-23 14:02:31.745008-04:00
6e9f7924-be93-4b68-b66f-57f52317a0ec,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/rust_projects,ldbtech/rust_projects,These are dot...,false,,0,{},2026-05-23 14:02:12.492423-04:00,2026-05-23 14:02:31.745008-04:00
f76980d4-4564-4b9c-9960-14aa1acc253d,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/varitas_backend,ldbtech/varitas_backend,,false,,0,{},2026-05-23 14:02:12.499348-04:00,2026-05-23 14:02:31.745008-04:00
a9aab436-dd18-406d-b9f7-259f28abbf46,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/my-app,ldbtech/my-app,,false,,0,{},2026-05-23 14:02:12.507751-04:00,2026-05-23 14:02:31.745008-04:00
dda4f294-f54d-4e76-979d-659292b0ffa4,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/code-challenges,ldbtech/code-challenges,,false,,0,{},2026-05-23 14:02:12.513273-04:00,2026-05-23 14:02:31.745008-04:00
337e1f32-ee4b-4328-b970-86e4bdea6b0f,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/frontend-netxtjs,ldbtech/frontend-netxtjs,,false,,0,{},2026-05-23 14:02:12.519648-04:00,2026-05-23 14:02:31.745008-04:00
c38ecd95-0cb9-4e72-9e09-813ac661d11b,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/portoflio-v1,ldbtech/portoflio-v1,Portfolio,false,,0,{},2026-05-23 14:02:12.527654-04:00,2026-05-23 14:02:31.745008-04:00
6253f235-a2fa-45eb-9489-37e5db26957d,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/SwiftyUI,ldbtech/SwiftyUI,,false,,0,{},2026-05-23 14:02:12.532675-04:00,2026-05-23 14:02:31.745008-04:00
273cd165-aa4c-4f3c-b3f6-bca31e107272,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/EternaDwell,ldbtech/EternaDwell,Welcome to EternaDwell run by SkillMingle.com ,false,,0,{},2026-05-23 14:02:12.539374-04:00,2026-05-23 14:02:31.745008-04:00
87f5be06-6dcc-402a-bfaa-3935a77645fb,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/WeatherForcastingRL,ldbtech/WeatherForcastingRL,This is for predicting Weather using Reinforcement Learning Methods. ,false,,0,{},2026-05-23 14:02:12.545109-04:00,2026-05-23 14:02:31.745008-04:00
6c17ff81-4318-4839-93f4-9cdbce055d60,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/Backend_server,ldbtech/Backend_server,Backend Servers for my portfolio. ,false,,0,{},2026-05-23 14:02:12.551100-04:00,2026-05-23 14:02:31.745008-04:00
9f60b2c4-b45a-4cbb-980f-dcb7b4aaa759,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/vowayage_mobile,ldbtech/vowayage_mobile,Mobile Dev for Vowayage - SwiftUI,false,,0,{},2026-05-23 14:02:12.429532-04:00,2026-05-23 14:02:31.745008-04:00
f7588666-4702-4364-add3-374025a95df8,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/vowayage_frontend,ldbtech/vowayage_frontend,,false,,0,{},2026-05-23 14:02:12.444264-04:00,2026-05-23 14:02:31.745008-04:00
2c09486e-57e9-44e1-ab2c-215ec342af93,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/alidaho_portfolio_01,ldbtech/alidaho_portfolio_01,,false,,0,{},2026-05-23 14:02:12.460600-04:00,2026-05-23 14:02:31.745008-04:00
03f834ba-ba9e-4e53-b7ba-61150b9520c1,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/ldbtech,ldbtech/ldbtech,,false,,0,{},2026-05-23 14:02:12.471260-04:00,2026-05-23 14:02:31.745008-04:00
51a08748-bbc8-40c0-af69-85e958c3b19c,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/voyage,ldbtech/voyage,,false,,0,{},2026-05-23 14:02:12.479314-04:00,2026-05-23 14:02:31.745008-04:00
6cc798e2-cccb-4a5a-9576-3c5ea4a760cb,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/yelp_dt,ldbtech/yelp_dt,,false,,0,{},2026-05-23 14:02:12.487476-04:00,2026-05-23 14:02:31.745008-04:00
9374fd87-d882-4500-b98b-287c45412e7a,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/football_data_analytics,ldbtech/football_data_analytics,,false,,0,{},2026-05-23 14:02:12.496301-04:00,2026-05-23 14:02:31.745008-04:00
33ac40fb-8f06-4a0b-bd47-b3d35ad16c50,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/varitasnews,ldbtech/varitasnews,,false,,0,{},2026-05-23 14:02:12.503757-04:00,2026-05-23 14:02:31.745008-04:00
e706dcce-9938-4442-b44f-d5d918782094,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/SmartNeighbors,ldbtech/SmartNeighbors,"Create a platform that allows neighbors to share resources such as tools, equipment, and skills. This platform aims to foster community cooperation, reduce waste, and save costs by enabling users to borrow and lend items locally.",false,,0,{},2026-05-23 14:02:12.510538-04:00,2026-05-23 14:02:31.745008-04:00
8681e4c3-58f9-4851-9197-a4c83238caf1,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/db-agent,ldbtech/db-agent,SQL ChatBot - Talk to your DB in Natural Language,false,,0,{},2026-05-23 14:02:12.516161-04:00,2026-05-23 14:02:31.745008-04:00
49c6ac59-bb07-4562-af44-97cd81efaccd,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/Highgaters,ldbtech/Highgaters,Welcome to highgaters where the combination of an AI driven freelancing ,false,,0,{},2026-05-23 14:02:12.523936-04:00,2026-05-23 14:02:31.745008-04:00
2fc8eae5-ade3-459f-a26b-aef5bf924466,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/FlyMe,ldbtech/FlyMe,,false,,0,{},2026-05-23 14:02:12.530397-04:00,2026-05-23 14:02:31.745008-04:00
3068074a-5461-47e5-911c-7777c9d932e0,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/privateflikor-,ldbtech/privateflikor-,flikorprivate,false,,0,{},2026-05-23 14:02:12.535613-04:00,2026-05-23 14:02:31.745008-04:00
145d983c-d569-4352-8063-7c1919843312,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/FaceDetection,ldbtech/FaceDetection,Face Detection (Computer Vision),false,,0,{},2026-05-23 14:02:12.542604-04:00,2026-05-23 14:02:31.745008-04:00
60755a00-a482-4e1e-a661-261bc8938245,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/ML_review,ldbtech/ML_review,Machine Learning Review,false,,0,{},2026-05-23 14:02:12.547980-04:00,2026-05-23 14:02:31.745008-04:00
68c13ecf-5aa6-4cb1-b5dc-de38abfbedbe,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/RLgames,ldbtech/RLgames,This folder contains projects involving pygame and reinforcement learning only.,false,,0,{},2026-05-23 14:02:12.555272-04:00,2026-05-23 14:02:31.745008-04:00
ac121766-eecd-452d-809d-496fe829e7ff,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/ReinforcementLearning,ldbtech/ReinforcementLearning,This is repo for all projects related to Reinforcement Learning,false,,0,{},2026-05-23 14:02:12.559336-04:00,2026-05-23 14:02:31.745008-04:00
66521425-089e-4a88-88cc-9b1962a009d3,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/lab04-gdb,ldbtech/lab04-gdb,Debugging,false,,0,{},2026-05-23 14:02:12.562309-04:00,2026-05-23 14:02:31.745008-04:00
b532de39-277c-46ed-8e8a-0cb131497818,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/IntroToAI,ldbtech/IntroToAI,Introduction to AI projects,false,,0,{},2026-05-23 14:02:12.565124-04:00,2026-05-23 14:02:31.745008-04:00
83670a6d-399c-47fd-96e7-f62b81bc6b9a,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/CSE446,ldbtech/CSE446,,false,,0,{},2026-05-23 14:02:12.569093-04:00,2026-05-23 14:02:31.745008-04:00
0f04e5e3-7148-45d8-876b-8a591ecc883f,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/NLP_LSTM,ldbtech/NLP_LSTM,Simple NLP using LSTM Architecture to predict Google Stock market. ,false,,0,{},2026-05-23 14:02:12.573826-04:00,2026-05-23 14:02:31.745008-04:00
9b9ba747-3060-4166-88c5-dd26ba440a78,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/SPOTUB,ldbtech/SPOTUB,This project for CSE-442. Project about finding parking lot near by on campus. ,false,,0,{},2026-05-23 14:02:12.576518-04:00,2026-05-23 14:02:31.745008-04:00
c3665a98-2c25-4870-889a-88bc84645cb8,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/Calculator-NoCondition,ldbtech/Calculator-NoCondition,,false,,0,{},2026-05-23 14:02:12.579544-04:00,2026-05-23 14:02:31.745008-04:00
0b65c068-3057-4a8c-8a74-b69aa23eaa3f,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/portfolio,ldbtech/portfolio,,false,,0,{},2026-05-23 14:02:12.583406-04:00,2026-05-23 14:02:31.745008-04:00
df289494-acd7-4405-a894-a7ceaa805509,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/CryptoPriceReporter,ldbtech/CryptoPriceReporter,App to check crypto for more than 10 fiat currency conversion using real time api. ,false,,0,{},2026-05-23 14:02:12.587186-04:00,2026-05-23 14:02:31.745008-04:00
4b32f864-f2a9-48c7-a505-715970e801ae,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/oop_lab1,ldbtech/oop_lab1,,false,,0,{},2026-05-23 14:02:12.591812-04:00,2026-05-23 14:02:31.745008-04:00
405fa481-aa5b-4d06-b2d7-705e5a98d9f2,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/CST-150,ldbtech/CST-150,C++ Labs,false,,0,{},2026-05-23 14:02:12.594813-04:00,2026-05-23 14:02:31.745008-04:00
40e19315-f2c1-411d-afaf-a3b069be1d69,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/dnn,ldbtech/dnn,this is neural network project ~ building a lib from scratch for logistic regression neural network ,false,,0,{},2026-05-23 14:02:12.597446-04:00,2026-05-23 14:02:31.745008-04:00
e4c15b1c-8159-4518-80c6-a60bfa2c5ccb,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/yourBlockChain,ldbtech/yourBlockChain,,false,,0,{},2026-05-23 14:02:12.600417-04:00,2026-05-23 14:02:31.745008-04:00
796dfc01-4d42-4248-991c-88c67d4db074,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/unit1,ldbtech/unit1,,false,,0,{},2026-05-23 14:02:12.604054-04:00,2026-05-23 14:02:31.745008-04:00
b629281d-8205-415c-b44e-8e2e4d11766f,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/prework-repo,ldbtech/prework-repo,,false,,0,{},2026-05-23 14:02:12.607718-04:00,2026-05-23 14:02:31.745008-04:00
a2cbb9bf-afeb-4963-9e97-54c324b716e3,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,ldbtech/Final-Lab-Assembly,ldbtech/Final-Lab-Assembly,Program has three parts using coprocessors to use Real Numbers.,false,,0,{},2026-05-23 14:02:12.612360-04:00,2026-05-23 14:02:31.745008-04:00
d8119a06-ae17-4dfa-9e6f-aafd812806d8,52c270fc-b872-4990-bc0b-c721f633ad9a,github_repo,TimOgden/Neural-Night-Vision,TimOgden/Neural-Night-Vision,HackBU 2019 Hackathon competition,true,2026-05-23 14:03:11.290053-04:00,44,{},2026-05-23 14:02:12.610211-04:00,2026-05-23 14:03:11.290053-04:00
5704426d-4f67-48c5-a56d-9ab069ef411d,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/restaurant_caller_agent_twilio,ldbtech/restaurant_caller_agent_twilio,,false,,0,{},2026-05-23 12:50:17.171582-04:00,2026-05-23 22:15:32.791447-04:00
11cd0102-d751-4e2f-8891-5497ae98c5ae,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/alidaho_portfolio_01,ldbtech/alidaho_portfolio_01,,false,,0,{},2026-05-23 12:50:17.178268-04:00,2026-05-23 22:15:32.791447-04:00
135bf675-6d62-45f5-895e-54d182017ba5,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/vowayage.com,ldbtech/vowayage.com,,false,,0,{},2026-05-23 12:50:17.198524-04:00,2026-05-23 22:15:32.791447-04:00
e7e9ea91-884f-4860-b56b-15df76173961,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/voyage,ldbtech/voyage,,false,,0,{},2026-05-23 12:50:17.204228-04:00,2026-05-23 22:15:32.791447-04:00
7ce293cf-a631-4a4e-a2b7-94ae3f61755f,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/traveling_app,ldbtech/traveling_app,,false,,0,{},2026-05-23 12:50:17.209922-04:00,2026-05-23 22:15:32.791447-04:00
b7d06ccb-8b57-4423-839d-f46661bdb563,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/yelp_dt,ldbtech/yelp_dt,,false,,0,{},2026-05-23 12:50:17.214881-04:00,2026-05-23 22:15:32.791447-04:00
65a213dc-c5d4-45e6-a7f7-dc1f4de4483d,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/rust_projects,ldbtech/rust_projects,These are dot...,false,,0,{},2026-05-23 12:50:17.217677-04:00,2026-05-23 22:15:32.791447-04:00
eaba5343-3df6-4c71-9a52-5872f9b40024,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/football_data_analytics,ldbtech/football_data_analytics,,false,,0,{},2026-05-23 12:50:17.226613-04:00,2026-05-23 22:15:32.791447-04:00
d2f6b4e2-474f-4426-88ee-a3d18b3778dc,9a5aba93-bd1c-4d35-8eb1-7f480acbbf1a,github_repo,ldbtech/varitas_backend,ldbtech/varitas_backend,,false,,0,{},2026-05-23 12:50:17.229321-04:00,2026-05-23 22:15:32.791447-04:00
